,Date,Price_x,Open_x,Price-2_x,Open-2_x,Price-7_x,Open-7_x,Price_y,Open_y,Price-2_y,Open-2_y,Price-7_y,Open-7_y,Price_x,Open_x,Price-2_x,Open-2_x,Price-7_x,Open-7_x,Price_y,Open_y,Price-2_y,Open-2_y,Price-7_y,Open-7_y
4481,17-Dec-89,347.42,350.14,348.69,350.63,337.62,335.06,,,,,,,,,,,,,"2,711.39","2,734.21","2,731.44","2,751.49","2,629.51","2,603.07"
4482,10-Dec-89,350.14,348.68,350.63,343.98,335.06,347.11,,,,,,,,,,,,,"2,739.55","2,725.47","2,747.65","2,678.75","2,596.72","2,681.96"
4483,3-Dec-89,348.69,350.63,343.97,341.61,347.16,333.65,,,,,,,,,,,,,"2,731.44","2,751.49","2,675.55","2,651.45","2,689.14","2,523.77"
4484,26-Nov-89,350.63,343.98,341.61,339.08,333.65,358.76,,,,,,,,,,,,,"2,747.65","2,678.75","2,652.66","2,627.46","2,569.26","2,784.95"
4485,19-Nov-89,343.97,341.61,339.1,337.61,358.78,349.15,,,,,,,,,,,,,"2,675.55","2,651.45","2,625.61","2,615.78","2,785.52","2,692.82"
4486,12-Nov-89,341.61,339.08,337.62,335.06,349.15,347.05,,,,,,,,,,,,,"2,652.66","2,627.46","2,629.51","2,603.07","2,692.82","2,674.39"
4487,5-Nov-89,339.1,337.61,335.06,347.11,347.05,345.06,,,,,,,,,,,,,"2,625.61","2,615.78","2,596.72","2,681.96","2,681.61","2,671.73"
4488,29-Oct-89,337.62,335.06,347.16,333.65,345.06,348.76,,,,,,,,,,,,,"2,629.51","2,603.07","2,689.14","2,523.77","2,674.58","2,701.75"
4489,22-Oct-89,335.06,347.11,333.65,358.76,348.76,353.73,,,,,,,,,,,,,"2,596.72","2,681.96","2,569.26","2,784.95","2,709.54","2,748.48"
4490,15-Oct-89,347.16,333.65,358.78,349.15,353.73,350.52,,,,,,,,,,,,,"2,689.14","2,523.77","2,785.52","2,692.82","2,752.09","2,720.60"
4491,8-Oct-89,333.65,358.76,349.15,347.05,350.52,346.03,,,,,,,,,,,,,"2,569.26","2,784.95","2,692.82","2,674.39","2,732.36","2,680.00"
4492,1-Oct-89,358.78,349.15,347.05,345.06,346.03,344.71,,,,,,,,,,,,,"2,785.52","2,692.82","2,681.61","2,671.73","2,687.97","2,671.47"
4493,24-Sep-89,349.15,347.05,345.06,348.76,344.74,343.92,,,,,,,,,,,,,"2,692.82","2,674.39","2,674.58","2,701.75","2,683.99","2,655.54"
4494,17-Sep-89,347.05,345.06,348.76,353.73,343.92,342.13,,,,,,,,,,,,,"2,681.61","2,671.73","2,709.54","2,748.48","2,653.45","2,631.07"
4495,10-Sep-89,345.06,348.76,353.73,350.52,342.15,335.9,,,,,,,,,,,,,"2,674.58","2,701.75","2,752.09","2,720.60","2,635.24","2,594.08"
4496,3-Sep-89,348.76,353.73,350.52,346.03,335.9,331.78,,,,,,,,,,,,,"2,709.54","2,748.48","2,732.36","2,680.00","2,607.36","2,543.43"
4497,27-Aug-89,353.73,350.52,346.03,344.71,331.84,324.93,,,,,,,,,,,,,"2,752.09","2,720.60","2,687.97","2,671.47","2,554.82","2,492.79"
4498,20-Aug-89,350.52,346.03,344.74,343.92,324.91,317.98,,,,,,,,,,,,,"2,732.36","2,680.00","2,683.99","2,655.54","2,487.86","2,448.79"
4499,13-Aug-89,346.03,344.71,343.92,342.13,317.98,328,,,,,,,,,,,,,"2,687.97","2,671.47","2,653.45","2,631.07","2,440.06","2,524.28"
4500,6-Aug-89,344.74,343.92,342.15,335.9,328,321.35,,,,,,,,,,,,,"2,683.99","2,655.54","2,635.24","2,594.08","2,531.87","2,480.08"
4501,30-Jul-89,343.92,342.13,335.9,331.78,321.35,326.69,,,,,,,,,,,,,"2,653.45","2,631.07","2,607.36","2,543.43","2,486.38","2,505.78"
4502,23-Jul-89,342.15,335.9,331.84,324.93,326.69,325.52,,,,,,,,,,,,,"2,635.24","2,594.08","2,554.82","2,492.79","2,513.42","2,520.22"
4503,16-Jul-89,335.9,331.78,324.91,317.98,325.52,321.59,,,,,,,,,,,,,"2,607.36","2,543.43","2,487.86","2,448.79","2,517.83","2,503.49"
4504,9-Jul-89,331.84,324.93,317.98,328,321.59,321.24,,,,,,,,,,,,,"2,554.82","2,492.79","2,440.06","2,524.28","2,493.77","2,511.73"
4505,2-Jul-89,324.91,317.98,328,321.35,321.24,313.84,,,,,,,,,,,,,"2,487.86","2,448.79","2,531.87","2,480.08","2,501.10","2,445.75"
4506,25-Jun-89,317.98,328,321.35,326.69,313.84,307.61,,,,,,,,,,,,,"2,440.06","2,524.28","2,486.38","2,505.78","2,439.70","2,376.28"
4507,18-Jun-89,328,321.35,326.69,325.52,307.61,309.64,,,,,,,,,,,,,"2,531.87","2,480.08","2,513.42","2,520.22","2,381.96","2,402.49"
4508,11-Jun-89,321.35,326.69,325.52,321.59,309.64,309.61,,,,,,,,,,,,,"2,486.38","2,505.78","2,517.83","2,503.49","2,418.80","2,396.63"
4509,4-Jun-89,326.69,325.52,321.59,321.24,309.61,301.36,,,,,,,,,,,,,"2,513.42","2,520.22","2,493.77","2,511.73","2,409.46","2,332.11"
4510,28-May-89,325.52,321.59,321.24,313.84,301.36,297.16,,,,,,,,,,,,,"2,517.83","2,503.49","2,501.10","2,445.75","2,337.06","2,304.80"
4511,21-May-89,321.59,321.24,313.84,307.61,297.16,294.87,,,,,,,,,,,,,"2,493.77","2,511.73","2,439.70","2,376.28","2,304.80","2,296.19"
4512,14-May-89,321.24,313.84,307.61,309.64,294.87,288.98,,,,,,,,,,,,,"2,501.10","2,445.75","2,381.96","2,402.49","2,293.62","2,240.54"
4513,7-May-89,313.84,307.61,309.64,309.61,288.98,292.69,,,,,,,,,,,,,"2,439.70","2,376.28","2,418.80","2,396.63","2,243.04","2,280.00"
4514,30-Apr-89,307.61,309.64,309.61,301.36,292.69,292.88,,,,,,,,,,,,,"2,381.96","2,402.49","2,409.46","2,332.11","2,292.14","2,287.68"
4515,23-Apr-89,309.64,309.61,301.36,297.16,292.88,291.2,,,,,,,,,,,,,"2,418.80","2,396.63","2,337.06","2,304.80","2,282.14","2,283.04"
4516,16-Apr-89,309.61,301.36,297.16,294.87,291.18,287.13,,,,,,,,,,,,,"2,409.46","2,332.11","2,304.80","2,296.19","2,274.29","2,244.11"
4517,9-Apr-89,301.36,297.16,294.87,288.98,287.13,296.76,,,,,,,,,,,,,"2,337.06","2,304.80","2,293.62","2,240.54","2,245.54","2,330.00"
4518,2-Apr-89,297.16,294.87,288.98,292.69,296.76,292.02,,,,,,,,,,,,,"2,304.80","2,296.19","2,243.04","2,280.00","2,324.82","2,275.71"
4519,26-Mar-89,294.87,288.98,292.69,292.88,292.02,296.97,,,,,,,,,,,,,"2,293.62","2,240.54","2,292.14","2,287.68","2,286.07","2,326.61"
4520,19-Mar-89,288.98,292.69,292.88,291.2,296.97,293.82,,,,,,,,,,,,,"2,243.04","2,280.00","2,282.14","2,283.04","2,331.25","2,320.71"
4521,12-Mar-89,292.69,292.88,291.18,287.13,293.82,287.85,,,,,,,,,,,,,"2,292.14","2,287.68","2,274.29","2,244.11","2,322.86","2,238.93"
4522,5-Mar-89,292.88,291.2,287.13,296.76,286.63,283.87,,,,,,,,,,,,,"2,282.14","2,283.04","2,245.54","2,330.00","2,235.36","2,223.39"
4523,26-Feb-89,291.18,287.13,296.76,292.02,283.87,280.67,,,,,,,,,,,,,"2,274.29","2,244.11","2,324.82","2,275.71","2,226.07","2,194.82"
4524,19-Feb-89,287.13,296.76,292.02,296.97,280.67,277.72,,,,,,,,,,,,,"2,245.54","2,330.00","2,286.07","2,326.61","2,194.29","2,163.21"
4525,12-Feb-89,296.76,292.02,296.97,293.82,277.72,277.87,,,,,,,,,,,,,"2,324.82","2,275.71","2,331.25","2,320.71","2,168.57","2,168.04"
4526,5-Feb-89,292.02,296.97,293.82,287.85,277.87,276.29,,,,,,,,,,,,,"2,286.07","2,326.61","2,322.86","2,238.93","2,168.93","2,144.29"
4527,29-Jan-89,296.97,293.82,286.63,283.87,276.29,277.03,,,,,,,,,,,,,"2,331.25","2,320.71","2,235.36","2,223.39","2,150.71","2,149.89"
4528,22-Jan-89,293.82,287.85,283.87,280.67,277.03,274.93,,,,,,,,,,,,,"2,322.86","2,238.93","2,226.07","2,194.82","2,143.49","2,095.13"
4529,15-Jan-89,286.63,283.87,280.67,277.72,271.81,267.22,,,,,,,,,,,,,"2,235.36","2,223.39","2,194.29","2,163.21","2,092.28","2,074.68"
4530,8-Jan-89,283.87,280.67,277.72,277.87,267.23,266.35,,,,,,,,,,,,,"2,226.07","2,194.82","2,168.57","2,168.04","2,074.68","2,058.68"
4531,1-Jan-89,280.67,277.72,277.87,276.29,266.47,267.93,,,,,,,,,,,,,"2,194.29","2,163.21","2,168.93","2,144.29","2,062.41","2,078.05"
4532,25-Dec-88,277.72,277.87,276.29,277.03,267.92,276.3,,,,,,,,,,,,,"2,168.57","2,168.04","2,150.71","2,149.89","2,067.03","2,135.84"
4533,18-Dec-88,277.87,276.29,277.03,274.93,276.31,278.54,,,,,,,,,,,,,"2,168.93","2,144.29","2,143.49","2,095.13","2,145.80","2,140.47"
4534,11-Dec-88,276.29,277.03,271.81,267.22,278.53,283.63,,,,,,,,,,,,,"2,150.71","2,149.89","2,092.28","2,074.68","2,149.89","2,181.01"
4535,4-Dec-88,277.03,274.93,267.23,266.35,283.66,275.48,,,,,,,,,,,,,"2,143.49","2,095.13","2,074.68","2,058.68","2,183.50","2,131.04"
4536,27-Nov-88,271.81,267.22,266.47,267.93,275.5,278.06,,,,,,,,,,,,,"2,092.28","2,074.68","2,062.41","2,078.05","2,133.18","2,148.65"
4537,20-Nov-88,267.23,266.35,267.92,276.3,278.07,271.89,,,,,,,,,,,,,"2,074.68","2,058.68","2,067.03","2,135.84","2,150.25","2,110.77"
4538,13-Nov-88,266.47,267.93,276.31,278.54,271.91,269.77,,,,,,,,,,,,,"2,062.41","2,078.05","2,145.80","2,140.47","2,112.91","2,087.30"
4539,6-Nov-88,267.92,276.3,278.53,283.63,269.76,270.64,,,,,,,,,,,,,"2,067.03","2,135.84","2,149.89","2,181.01","2,090.68","2,087.84"
4540,30-Oct-88,276.31,278.54,283.66,275.48,270.65,266.85,,,,,,,,,,,,,"2,145.80","2,140.47","2,183.50","2,131.04","2,098.15","2,071.30"
4541,23-Oct-88,278.53,283.63,275.5,278.06,266.84,264.42,,,,,,,,,,,,,"2,149.89","2,181.01","2,133.18","2,148.65","2,068.81","2,054.41"
4542,16-Oct-88,283.66,275.48,278.07,271.89,264.48,259.68,,,,,,,,,,,,,"2,183.50","2,131.04","2,150.25","2,110.77","2,054.59","2,023.11"
4543,9-Oct-88,275.5,278.06,271.91,269.77,259.68,260.24,,,,,,,,,,,,,"2,133.18","2,148.65","2,112.91","2,087.30","2,017.43","2,023.29"
4544,2-Oct-88,278.07,271.89,269.76,270.64,260.24,262.49,,,,,,,,,,,,,"2,150.25","2,110.77","2,090.68","2,087.84","2,016.00","2,030.20"
4545,25-Sep-88,271.91,269.77,270.65,266.85,262.55,271.13,,,,,,,,,,,,,"2,112.91","2,087.30","2,098.15","2,071.30","2,037.52","2,117.71"
4546,18-Sep-88,269.76,270.64,266.84,264.42,271.15,272.03,,,,,,,,,,,,,"2,090.68","2,087.84","2,068.81","2,054.41","2,119.13","2,126.24"
4547,11-Sep-88,270.65,266.85,264.48,259.68,272.02,263.49,,,,,,,,,,,,,"2,098.15","2,071.30","2,054.59","2,023.11","2,128.73","2,060.63"
4548,4-Sep-88,266.84,264.42,259.68,260.24,263.5,271.99,,,,,,,,,,,,,"2,068.81","2,054.41","2,017.43","2,023.29","2,060.99","2,118.42"
4549,28-Aug-88,264.48,259.68,260.24,262.49,272.05,270.03,,,,,,,,,,,,,"2,054.59","2,023.11","2,016.00","2,030.20","2,129.45","2,111.84"
4550,21-Aug-88,259.68,260.24,262.55,271.13,270.02,271.78,,,,,,,,,,,,,"2,017.43","2,023.29","2,037.52","2,117.71","2,106.15","2,123.22"
4551,14-Aug-88,260.24,262.49,271.15,272.03,271.78,273.78,,,,,,,,,,,,,"2,016.00","2,030.20","2,119.13","2,126.24","2,131.58","2,143.13"
4552,7-Aug-88,262.55,271.13,272.02,263.49,273.78,270.67,,,,,,,,,,,,,"2,037.52","2,117.71","2,128.73","2,060.63","2,142.96","2,087.66"
4553,31-Jul-88,271.15,272.03,263.5,271.99,270.68,271.28,,,,,,,,,,,,,"2,119.13","2,126.24","2,060.99","2,118.42","2,104.02","2,102.06"
4554,24-Jul-88,272.02,263.49,272.05,270.03,271.26,266.46,,,,,,,,,,,,,"2,128.73","2,060.63","2,129.45","2,111.84","2,101.71","2,070.77"
4555,17-Jul-88,263.5,271.99,270.02,271.78,266.45,253.44,,,,,,,,,,,,,"2,060.99","2,118.42","2,106.15","2,123.22","2,071.31","1,963.73"
4556,10-Jul-88,272.05,270.03,271.78,273.78,253.42,253,,,,,,,,,,,,,"2,129.45","2,111.84","2,131.58","2,143.13","1,956.44","1,954.08"
4557,3-Jul-88,270.02,271.78,273.78,270.67,253.02,256.75,,,,,,,,,,,,,"2,106.15","2,123.22","2,142.96","2,087.66","1,952.59","1,993.53"
4558,26-Jun-88,271.78,273.78,270.68,271.28,256.78,257.47,,,,,,,,,,,,,"2,131.58","2,143.13","2,104.02","2,102.06","1,990.55","1,998.18"
4559,19-Jun-88,273.78,270.67,271.26,266.46,257.48,261.36,,,,,,,,,,,,,"2,142.96","2,087.66","2,101.71","2,070.77","2,007.46","2,032.16"
4560,12-Jun-88,270.68,271.28,266.45,253.44,261.33,260.15,,,,,,,,,,,,,"2,104.02","2,102.06","2,071.31","1,963.73","2,032.33","2,023.54"
4561,5-Jun-88,271.26,266.46,253.42,253,260.14,259.75,,,,,,,,,,,,,"2,101.71","2,070.77","1,956.44","1,954.08","2,015.09","2,001.82"
4562,29-May-88,266.45,253.44,253.02,256.75,259.77,269.43,,,,,,,,,,,,,"2,071.31","1,963.73","1,952.59","1,993.53","2,013.93","2,097.31"
4563,22-May-88,253.42,253,256.78,257.47,269.43,258.89,,,,,,,,,,,,,"1,956.44","1,954.08","1,990.55","1,998.18","2,090.19","1,989.89"
4564,15-May-88,253.02,256.75,257.48,261.36,258.89,258.5,,,,,,,,,,,,,"1,952.59","1,993.53","2,007.46","2,032.16","1,988.06","1,962.37"
4565,8-May-88,256.78,257.47,261.33,260.15,258.51,271.1,,,,,,,,,,,,,"1,990.55","1,998.18","2,032.33","2,023.54","1,978.95","2,071.62"
4566,1-May-88,257.48,261.36,260.14,259.75,271.12,264.93,,,,,,,,,,,,,"2,007.46","2,032.16","2,015.09","2,001.82","2,087.37","2,033.98"
4567,24-Apr-88,261.33,260.15,259.77,269.43,264.94,267.28,,,,,,,,,,,,,"2,032.33","2,023.54","2,013.93","2,097.31","2,034.98","2,052.55"
4568,17-Apr-88,260.14,259.75,269.43,258.89,267.3,262.46,,,,,,,,,,,,,"2,015.09","2,001.82","2,090.19","1,989.89","2,057.86","2,029.67"
4569,10-Apr-88,259.77,269.43,258.89,258.5,262.46,261.6,,,,,,,,,,,,,"2,013.93","2,097.31","1,988.06","1,962.37","2,023.21","2,010.94"
4570,3-Apr-88,269.43,258.89,258.51,271.1,261.61,257.61,,,,,,,,,,,,,"2,090.19","1,989.89","1,978.95","2,071.62","2,014.59","1,981.93"
4571,27-Mar-88,258.89,258.5,271.12,264.93,257.63,250.95,,,,,,,,,,,,,"1,988.06","1,962.37","2,087.37","2,033.98","1,983.26","1,894.73"
4572,20-Mar-88,258.51,271.1,264.94,267.28,250.96,257.05,,,,,,,,,,,,,"1,978.95","2,071.62","2,034.98","2,052.55","1,910.48","1,972.81"
4573,13-Mar-88,271.12,264.93,267.3,262.46,257.07,246.53,,,,,,,,,,,,,"2,087.37","2,033.98","2,057.86","2,029.67","1,958.22","1,904.84"
4574,6-Mar-88,264.94,267.28,262.46,261.6,246.5,252.05,,,,,,,,,,,,,"2,034.98","2,052.55","2,023.21","2,010.94","1,903.51","1,961.70"
4575,28-Feb-88,267.3,262.46,261.61,257.61,252.05,243.38,,,,,,,,,,,,,"2,057.86","2,029.67","2,014.59","1,981.93","1,956.07","1,934.35"
4576,21-Feb-88,262.46,261.6,257.63,250.95,243.4,247.1,,,,,,,,,,,,,"2,023.21","2,010.94","1,983.26","1,894.73","1,911.31","1,952.59"
4577,14-Feb-88,261.61,257.61,250.96,257.05,247.08,252.01,,,,,,,,,,,,,"2,014.59","1,981.93","1,910.48","1,972.81","1,938.83","1,955.57"
4578,7-Feb-88,257.63,250.95,257.07,246.53,252.03,249.14,,,,,,,,,,,,,"1,983.26","1,894.73","1,958.22","1,904.84","1,999.67","1,974.64"
4579,31-Jan-88,250.96,257.05,246.5,252.05,249.16,235.3,,,,,,,,,,,,,"1,910.48","1,972.81","1,903.51","1,961.70","1,975.30","1,867.21"
4580,24-Jan-88,257.07,246.53,252.05,243.38,235.32,223.98,,,,,,,,,,,,,"1,958.22","1,904.84","1,956.07","1,934.35","1,867.04","1,774.87"
4581,17-Jan-88,246.5,252.05,243.4,247.1,223.92,240.27,,,,,,,,,,,,,"1,903.51","1,961.70","1,911.31","1,952.59","1,766.74","1,859.25"
4582,10-Jan-88,252.05,243.38,247.08,252.01,240.34,242,,,,,,,,,,,,,"1,956.07","1,934.35","1,938.83","1,955.57","1,910.48","1,904.18"
4583,3-Jan-88,243.4,247.1,252.03,249.14,242,245.69,,,,,,,,,,,,,"1,911.31","1,952.59","1,999.67","1,974.64","1,913.63","1,966.35"
4584,27-Dec-87,247.08,252.01,249.16,235.3,245.64,250.41,,,,,,,,,,,,,"1,938.83","1,955.57","1,975.30","1,867.21","1,935.01","1,926.06"
4585,20-Dec-87,252.03,249.14,235.32,223.98,250.41,251.73,,,,,,,,,,,,,"1,999.67","1,974.64","1,867.04","1,774.87","1,959.05","1,972.65"
4586,13-Dec-87,249.16,235.3,223.92,240.27,251.79,248.2,,,,,,,,,,,,,"1,975.30","1,867.21","1,766.74","1,859.25","1,993.53","1,864.22"
4587,6-Dec-87,235.32,223.98,240.34,242,248.22,282.7,,,,,,,,,,,,,"1,867.04","1,774.87","1,910.48","1,904.18","1,950.76","2,046.67"
4588,29-Nov-87,223.92,240.27,242,245.69,282.7,311.07,,,,,,,,,,,,,"1,766.74","1,859.25","1,913.63","1,966.35","2,246.73","2,479.44"
4589,22-Nov-87,240.34,242,245.64,250.41,311.07,328.07,,,,,,,,,,,,,"1,910.48","1,904.18","1,935.01","1,926.06","2,482.21","2,646.54"
4590,15-Nov-87,242,245.69,250.41,251.73,328.07,320.16,,,,,,,,,,,,,"1,913.63","1,966.35","1,959.05","1,972.65","2,640.99","2,602.64"
4591,8-Nov-87,245.64,250.41,251.79,248.2,320.16,314.92,,,,,,,,,,,,,"1,935.01","1,926.06","1,993.53","1,864.22","2,570.17","2,537.86"
4592,1-Nov-87,250.41,251.73,248.22,282.7,314.86,322.02,,,,,,,,,,,,,"1,959.05","1,972.65","1,950.76","2,046.67","2,524.64","2,624.36"
4593,25-Oct-87,251.79,248.2,282.7,311.07,321.98,316.68,,,,,,,,,,,,,"1,993.53","1,864.22","2,246.73","2,479.44","2,608.74","2,551.18"
4594,18-Oct-87,248.22,282.7,311.07,328.07,316.7,327.03,,,,,,,,,,,,,"1,950.76","2,046.67","2,482.21","2,646.54","2,561.38","2,633.93"
4595,11-Oct-87,282.7,311.07,328.07,320.16,327.04,335.89,,,,,,,,,,,,,"2,246.73","2,479.44","2,640.99","2,602.64","2,639.35","2,712.37"
4596,4-Oct-87,311.07,328.07,320.16,314.92,335.9,333.98,,,,,,,,,,,,,"2,482.21","2,646.54","2,570.17","2,537.86","2,709.50","2,688.46"
4597,27-Sep-87,328.07,320.16,314.86,322.02,333.99,322.98,,,,,,,,,,,,,"2,640.99","2,602.64","2,524.64","2,624.36","2,685.43","2,596.62"
4598,20-Sep-87,320.16,314.92,321.98,316.68,323,318.62,,,,,,,,,,,,,"2,570.17","2,537.86","2,608.74","2,551.18","2,592.00","2,547.83"
4599,13-Sep-87,314.86,322.02,316.7,327.03,318.66,309.3,,,,,,,,,,,,,"2,524.64","2,624.36","2,561.38","2,633.93","2,572.07","2,486.45"
4600,6-Sep-87,321.98,316.68,327.04,335.89,309.27,314.56,,,,,,,,,,,,,"2,608.74","2,551.18","2,639.35","2,712.37","2,485.33","2,497.93"
4601,30-Aug-87,316.7,327.03,335.9,333.98,314.59,308.41,,,,,,,,,,,,,"2,561.38","2,633.93","2,709.50","2,688.46","2,510.04","2,456.31"
4602,23-Aug-87,327.04,335.89,333.99,322.98,308.37,305.64,,,,,,,,,,,,,"2,639.35","2,712.37","2,685.43","2,596.62","2,455.99","2,448.34"
4603,16-Aug-87,335.9,333.98,323,318.62,305.63,307.15,,,,,,,,,,,,,"2,709.50","2,688.46","2,592.00","2,547.83","2,436.70","2,437.66"
4604,9-Aug-87,333.99,322.98,318.66,309.3,307.16,306.98,,,,,,,,,,,,,"2,685.43","2,596.62","2,572.07","2,486.45","2,436.86","2,428.39"
4605,2-Aug-87,323,318.62,309.27,314.56,306.97,301.62,,,,,,,,,,,,,"2,592.00","2,547.83","2,485.33","2,497.93","2,420.85","2,393.36"
4606,26-Jul-87,318.66,309.3,314.59,308.41,301.62,293.46,,,,,,,,,,,,,"2,572.07","2,486.45","2,510.04","2,456.31","2,377.73","2,320.39"
4607,19-Jul-87,309.27,314.56,308.37,305.64,293.45,290.12,,,,,,,,,,,,,"2,485.33","2,497.93","2,455.99","2,448.34","2,326.15","2,309.62"
4608,12-Jul-87,314.59,308.41,305.63,307.15,290.1,282.16,,,,,,,,,,,,,"2,510.04","2,456.31","2,436.70","2,437.66","2,291.57","2,273.06"
4609,5-Jul-87,308.37,305.64,307.16,306.98,282.16,287.43,,,,,,,,,,,,,"2,455.99","2,448.34","2,436.86","2,428.39","2,243.20","2,269.20"
4610,28-Jun-87,305.63,307.15,306.97,301.62,287.43,293.37,,,,,,,,,,,,,"2,436.70","2,437.66","2,420.85","2,393.36","2,272.52","2,336.75"
4611,21-Jun-87,307.16,306.98,301.62,293.46,293.37,288.02,,,,,,,,,,,,,"2,436.86","2,428.39","2,377.73","2,320.39","2,322.30","2,275.14"
4612,14-Jun-87,306.97,301.62,293.45,290.12,288.03,281.52,,,,,,,,,,,,,"2,420.85","2,393.36","2,326.15","2,309.62","2,280.40","2,208.10"
4613,7-Jun-87,301.62,293.46,290.1,282.16,281.52,286.91,,,,,,,,,,,,,"2,377.73","2,320.39","2,291.57","2,273.06","2,235.37","2,293.18"
4614,31-May-87,293.45,290.12,282.16,287.43,286.91,292.48,,,,,,,,,,,,,"2,326.15","2,309.62","2,243.20","2,269.20","2,275.99","2,332.39"
4615,24-May-87,290.1,282.16,287.43,293.37,292.49,300.46,,,,,,,,,,,,,"2,291.57","2,273.06","2,272.52","2,336.75","2,338.78","2,407.53"
4616,17-May-87,282.16,287.43,293.37,288.02,300.41,296.1,,,,,,,,,,,,,"2,243.20","2,269.20","2,322.30","2,275.14","2,390.34","2,243.04"
4617,10-May-87,287.43,293.37,288.03,281.52,296.13,298.16,,,,,,,,,,,,,"2,272.52","2,336.75","2,280.40","2,208.10","2,335.80","2,337.50"
4618,3-May-87,293.37,288.02,281.52,286.91,298.17,289.88,,,,,,,,,,,,,"2,322.30","2,275.14","2,235.37","2,293.18","2,333.52","2,251.42"
4619,26-Apr-87,288.03,281.52,286.91,292.48,289.89,290.66,,,,,,,,,,,,,"2,280.40","2,208.10","2,275.99","2,332.39","2,258.66","2,270.39"
4620,19-Apr-87,281.52,286.91,292.49,300.46,290.66,284.17,,,,,,,,,,,,,"2,235.37","2,293.18","2,338.78","2,407.53","2,280.23","2,228.21"
4621,12-Apr-87,286.91,292.48,300.41,296.1,284.2,285.48,,,,,,,,,,,,,"2,275.99","2,332.39","2,390.34","2,243.04","2,223.99","2,235.94"
4622,5-Apr-87,292.49,300.46,296.13,298.16,285.48,279.7,,,,,,,,,,,,,"2,338.78","2,407.53","2,335.80","2,337.50","2,235.24","2,192.77"
4623,29-Mar-87,300.41,296.1,298.17,289.88,279.7,280.04,,,,,,,,,,,,,"2,390.34","2,243.04","2,333.52","2,251.42","2,183.35","2,183.21"
4624,22-Mar-87,296.13,298.16,289.89,290.66,280.04,274.08,,,,,,,,,,,,,"2,335.80","2,337.50","2,258.66","2,270.39","2,186.87","2,152.98"
4625,15-Mar-87,298.17,289.88,290.66,284.17,274.08,270.1,,,,,,,,,,,,,"2,333.52","2,251.42","2,280.23","2,228.21","2,158.04","2,103.63"
4626,8-Mar-87,289.89,290.66,284.2,285.48,270.1,266.26,,,,,,,,,,,,,"2,258.66","2,270.39","2,223.99","2,235.94","2,101.52","2,067.07"
4627,1-Mar-87,290.66,284.17,285.48,279.7,266.28,258.72,,,,,,,,,,,,,"2,280.23","2,228.21","2,235.24","2,192.77","2,076.63","1,997.33"
4628,22-Feb-87,284.2,285.48,279.7,280.04,258.73,246.45,,,,,,,,,,,,,"2,223.99","2,235.94","2,183.35","2,183.21","2,005.91","1,944.88"
4629,15-Feb-87,285.48,279.7,280.04,274.08,246.45,246.9,,,,,,,,,,,,,"2,235.24","2,192.77","2,186.87","2,152.98","1,927.31","1,925.20"
4630,8-Feb-87,279.7,280.04,274.08,270.1,246.92,249.73,,,,,,,,,,,,,"2,183.35","2,183.21","2,158.04","2,103.63","1,930.40","1,921.96"
4631,1-Feb-87,280.04,274.08,270.1,266.26,249.73,247.31,,,,,,,,,,,,,"2,186.87","2,152.98","2,101.52","2,067.07","1,928.85","1,901.01"
4632,25-Jan-87,274.08,270.1,266.28,258.72,247.35,251.16,,,,,,,,,,,,,"2,158.04","2,103.63","2,076.63","1,997.33","1,912.26","1,925.48"
4633,18-Jan-87,270.1,266.26,258.73,246.45,251.17,249.22,,,,,,,,,,,,,"2,101.52","2,067.07","2,005.91","1,944.88","1,925.06","1,900.17"
4634,11-Jan-87,266.28,258.72,246.45,246.9,249.22,245.86,,,,,,,,,,,,,"2,076.63","1,997.33","1,927.31","1,925.20","1,914.23","1,887.65"
4635,4-Jan-87,258.73,246.45,246.92,249.73,245.86,244.5,,,,,,,,,,,,,"2,005.91","1,944.88","1,930.40","1,921.96","1,893.56","1,857.00"
4636,28-Dec-86,246.45,246.9,249.73,247.31,244.5,245.75,,,,,,,,,,,,,"1,927.31","1,925.20","1,928.85","1,901.01","1,873.59","1,883.44"
4637,21-Dec-86,246.92,249.73,247.35,251.16,245.77,243.97,,,,,,,,,,,,,"1,930.40","1,921.96","1,912.26","1,925.48","1,886.53","1,880.62"
4638,14-Dec-86,249.73,247.31,251.17,249.22,243.98,238.22,,,,,,,,,,,,,"1,928.85","1,901.01","1,925.06","1,900.17","1,877.71","1,834.08"
4639,7-Dec-86,247.35,251.16,249.22,245.86,238.26,238.84,,,,,,,,,,,,,"1,912.26","1,925.48","1,914.23","1,887.65","1,832.36","1,821.29"
4640,30-Nov-86,251.17,249.22,245.86,244.5,238.84,235.52,,,,,,,,,,,,,"1,925.06","1,900.17","1,893.56","1,857.00","1,837.04","1,792.60"
4641,23-Nov-86,249.22,245.86,244.5,245.75,235.48,233.71,,,,,,,,,,,,,"1,914.23","1,887.65","1,873.59","1,883.44","1,793.17","1,772.92"
4642,16-Nov-86,245.86,244.5,245.77,243.97,233.71,232.23,,,,,,,,,,,,,"1,893.56","1,857.00","1,886.53","1,880.62","1,774.18","1,759.56"
4643,9-Nov-86,244.5,245.75,243.98,238.22,232.23,232.2,,,,,,,,,,,,,"1,873.59","1,883.44","1,877.71","1,834.08","1,769.69","1,771.37"
